date,ticker,price,sma_50,sma_200
2018-11-14,SPY,241.59,251.44,245.1
2018-11-15,SPY,244.11,251.19,245.08
2018-11-16,SPY,244.75,250.97,245.08
2018-11-19,SPY,240.61,250.65,245.12
2018-11-20,SPY,236.15,250.23,245.12
2018-11-21,SPY,236.96,249.82,245.12
2018-11-23,SPY,235.38,249.35,245.16
2018-11-26,SPY,239.18,248.96,245.2
2018-11-27,SPY,239.98,248.61,245.23
2018-11-28,SPY,245.51,248.34,245.28
2018-11-29,SPY,244.97,248.05,245.32
2018-11-30,SPY,246.46,247.76,245.35
2018-12-03,SPY,249.73,247.53,245.39
2018-12-04,SPY,241.63,247.16,245.4
2018-12-06,SPY,241.27,246.78,245.42
2018-12-07,SPY,235.66,246.31,245.4
2018-12-10,SPY,236.11,245.84,245.37
2018-12-11,SPY,236.16,245.36,245.32
2018-12-12,SPY,237.35,244.89,245.3
2018-12-13,SPY,237.27,244.42,245.29
2018-12-14,SPY,232.89,243.86,245.27
2018-12-17,SPY,228.32,243.26,245.22
2018-12-18,SPY,228.07,242.67,245.16
2018-12-19,SPY,224.65,242.02,245.08
2018-12-20,SPY,221.0,241.3,244.98
2018-12-21,SPY,216.47,240.65,244.86
2018-12-24,SPY,210.75,240.0,244.68
2018-12-26,SPY,221.4,239.49,244.56
2018-12-27,SPY,223.1,239.05,244.45
2018-12-28,SPY,222.81,238.49,244.35
2018-12-31,SPY,224.76,237.97,244.26
2019-01-02,SPY,225.0,237.53,244.17
2019-01-03,SPY,219.63,236.98,244.07
2019-01-04,SPY,226.98,236.6,244.01
2019-01-07,SPY,228.77,236.28,243.95
2019-01-08,SPY,230.92,236.16,243.94
2019-01-09,SPY,232.0,235.97,243.95
2019-01-10,SPY,232.82,235.88,243.94
2019-01-11,SPY,232.91,235.82,243.95
2019-01-14,SPY,231.49,235.66,243.96
2019-01-15,SPY,234.14,235.5,243.96
2019-01-16,SPY,234.71,235.31,244.0
2019-01-17,SPY,236.49,235.17,244.02
2019-01-18,SPY,239.64,235.08,244.05
2019-01-22,SPY,236.4,234.89,244.06
2019-01-23,SPY,236.89,234.6,244.09
2019-01-24,SPY,237.02,234.32,244.12
2019-01-25,SPY,239.02,234.14,244.14
2019-01-28,SPY,237.21,234.01,244.16
2019-01-29,SPY,236.89,233.88,244.17
2019-01-30,SPY,240.64,233.86,244.2
2019-01-31,SPY,242.76,233.83,244.22
2019-02-01,SPY,242.87,233.8,244.24
2019-02-04,SPY,244.58,233.88,244.27
2019-02-05,SPY,245.61,234.06,244.3
2019-02-06,SPY,245.28,234.23,244.35
2019-02-07,SPY,242.95,234.38,244.38
2019-02-08,SPY,243.24,234.46,244.43
2019-02-11,SPY,243.38,234.53,244.48
2019-02-12,SPY,246.51,234.55,244.53
2019-02-13,SPY,247.31,234.6,244.59
2019-02-14,SPY,246.76,234.6,244.65
2019-02-15,SPY,249.45,234.6,244.73
2019-02-19,SPY,249.88,234.76,244.81
2019-02-20,SPY,250.38,234.95,244.9
2019-02-21,SPY,249.49,235.22,244.97
2019-02-22,SPY,251.04,235.52,245.04
2019-02-25,SPY,251.38,235.83,245.11
2019-02-26,SPY,251.2,236.1,245.17
2019-02-27,SPY,251.09,236.38,245.23
2019-02-28,SPY,250.63,236.73,245.27
2019-03-01,SPY,252.19,237.21,245.32
2019-03-04,SPY,251.27,237.68,245.38
2019-03-05,SPY,250.93,238.2,245.42
2019-03-06,SPY,249.41,238.77,245.47
2019-03-07,SPY,247.33,239.39,245.5
2019-03-08,SPY,246.83,240.11,245.52
2019-03-11,SPY,250.41,240.69,245.57
2019-03-12,SPY,251.35,241.25,245.61
2019-03-13,SPY,253.02,241.86,245.67
2019-03-14,SPY,252.86,242.42,245.73
2019-03-15,SPY,254.11,243.0,245.81
2019-03-18,SPY,255.03,243.71,245.88
2019-03-19,SPY,255.09,244.27,245.95
2019-03-20,SPY,254.32,244.78,246.01
2019-03-21,SPY,257.2,245.31,246.08
2019-03-22,SPY,252.25,245.71,246.12
2019-03-25,SPY,252.06,246.1,246.15
2019-03-26,SPY,253.93,246.52,246.19
2019-03-27,SPY,252.61,246.94,246.22
2019-03-28,SPY,253.56,247.33,246.26
2019-03-29,SPY,255.16,247.74,246.3
2019-04-01,SPY,258.19,248.17,246.36
2019-04-02,SPY,258.32,248.55,246.41
2019-04-03,SPY,258.72,248.99,246.47
2019-04-04,SPY,259.41,249.44,246.54
2019-04-05,SPY,260.66,249.92,246.62
2019-04-08,SPY,260.86,250.35,246.69
2019-04-09,SPY,259.53,250.8,246.77
2019-04-10,SPY,260.41,251.27,246.85
2019-04-11,SPY,260.34,251.66,246.94
2019-04-12,SPY,262.1,252.05,247.05
2019-04-15,SPY,261.93,252.43,247.16
2019-04-16,SPY,262.1,252.78,247.26
2019-04-17,SPY,261.46,253.1,247.36
2019-04-18,SPY,261.97,253.43,247.46
2019-04-22,SPY,262.2,253.82,247.57
2019-04-23,SPY,264.56,254.24,247.67
2019-04-24,SPY,263.97,254.66,247.77
2019-04-25,SPY,263.81,255.0,247.85
2019-04-26,SPY,265.04,255.36,247.93
2019-04-29,SPY,265.45,255.73,248.03
2019-04-30,SPY,265.59,256.05,248.11
2019-05-01,SPY,263.59,256.33,248.19
2019-05-02,SPY,263.02,256.58,248.26
2019-05-03,SPY,265.6,256.9,248.34
2019-05-06,SPY,264.5,257.17,248.41
2019-05-07,SPY,260.09,257.35,248.47
2019-05-08,SPY,259.72,257.52,248.52
2019-05-09,SPY,258.94,257.67,248.57
2019-05-10,SPY,260.24,257.86,248.62
2019-05-13,SPY,253.7,257.9,248.62
2019-05-14,SPY,255.99,257.99,248.64
2019-05-15,SPY,257.49,258.12,248.67
2019-05-16,SPY,259.88,258.33,248.73
2019-05-17,SPY,258.2,258.55,248.77
2019-05-20,SPY,256.49,258.74,248.8
2019-05-21,SPY,258.8,258.91,248.84
2019-05-22,SPY,258.01,259.04,248.86
2019-05-23,SPY,254.86,259.08,248.87
2019-05-24,SPY,255.43,259.13,248.88
2019-05-28,SPY,253.06,259.11,248.87
2019-05-29,SPY,251.36,259.04,248.86
2019-05-30,SPY,252.05,258.97,248.86
2019-05-31,SPY,248.65,258.86,248.85
2019-06-03,SPY,248.02,258.68,248.83
2019-06-04,SPY,253.4,258.7,248.84
2019-06-05,SPY,255.6,258.77,248.85
2019-06-06,SPY,257.26,258.84,248.87
2019-06-07,SPY,259.83,258.98,248.9
2019-06-10,SPY,261.03,259.13,248.93
2019-06-11,SPY,260.96,259.25,248.96
2019-06-12,SPY,260.5,259.29,248.99
2019-06-13,SPY,261.58,259.36,249.02
2019-06-14,SPY,261.29,259.41,249.04
2019-06-17,SPY,261.39,259.45,249.05
2019-06-18,SPY,264.12,259.52,249.08
2019-06-19,SPY,264.72,259.6,249.11
2019-06-20,SPY,267.25,259.75,249.15
2019-06-21,SPY,266.86,259.88,249.2
2019-06-24,SPY,266.53,260.0,249.24
2019-06-25,SPY,263.92,260.04,249.28
2019-06-26,SPY,263.66,260.07,249.32
2019-06-27,SPY,264.59,260.12,249.36
2019-06-28,SPY,265.95,260.21,249.4
2019-07-01,SPY,268.37,260.34,249.46
2019-07-02,SPY,269.07,260.48,249.51
2019-07-03,SPY,271.22,260.61,249.57
2019-07-05,SPY,270.91,260.75,249.64
2019-07-08,SPY,269.42,260.86,249.69
2019-07-09,SPY,269.76,260.96,249.74
2019-07-10,SPY,271.04,261.07,249.79
2019-07-11,SPY,271.68,261.19,249.84
2019-07-12,SPY,272.9,261.38,249.91
2019-07-15,SPY,272.99,261.58,249.97
2019-07-16,SPY,272.11,261.71,250.04
2019-07-17,SPY,270.26,261.82,250.09
2019-07-18,SPY,271.24,262.05,250.14
2019-07-19,SPY,269.74,262.25,250.19
2019-07-22,SPY,270.4,262.48,250.24
2019-07-23,SPY,272.33,262.72,250.3
2019-07-24,SPY,273.61,263.12,250.37
2019-07-25,SPY,272.31,263.44,250.44
2019-07-26,SPY,274.13,263.77,250.53
2019-07-29,SPY,273.63,264.05,250.61
2019-07-30,SPY,272.96,264.35,250.73
2019-07-31,SPY,269.97,264.61,250.87
2019-08-01,SPY,267.62,264.79,250.97
2019-08-02,SPY,265.61,264.94,251.07
2019-08-05,SPY,257.62,265.0,251.11
2019-08-06,SPY,261.23,265.11,251.16
2019-08-07,SPY,261.39,265.28,251.23
2019-08-08,SPY,266.52,265.58,251.33
2019-08-09,SPY,264.7,265.84,251.42
2019-08-12,SPY,261.48,266.09,251.5
2019-08-13,SPY,265.54,266.44,251.65
2019-08-14,SPY,257.69,266.53,251.73
2019-08-15,SPY,258.37,266.59,251.83
2019-08-16,SPY,262.19,266.68,251.96
2019-08-19,SPY,265.34,266.79,252.09
2019-08-20,SPY,263.31,266.84,252.2
2019-08-21,SPY,265.45,266.93,252.31
2019-08-22,SPY,265.37,267.03,252.42
2019-08-23,SPY,258.56,266.97,252.49
2019-08-26,SPY,261.41,266.97,252.56
2019-08-27,SPY,260.39,266.95,252.61
2019-08-28,SPY,262.22,266.91,252.67
2019-08-29,SPY,265.57,266.93,252.75
2019-08-30,SPY,265.45,266.89,252.86
2019-09-03,SPY,263.9,266.83,252.97
2019-09-04,SPY,266.9,266.84,253.09
2019-09-05,SPY,270.33,266.97,253.22
2019-09-06,SPY,270.54,267.11,253.35
2019-09-09,SPY,270.67,267.23,253.5
2019-09-10,SPY,270.61,267.32,253.67
2019-09-11,SPY,272.53,267.4,253.85
2019-09-12,SPY,273.48,267.49,254.04
2019-09-13,SPY,273.3,267.53,254.21
2019-09-16,SPY,272.45,267.56,254.38
2019-09-17,SPY,273.14,267.64,254.51
2019-09-18,SPY,273.3,267.71,254.66
2019-09-19,SPY,273.29,267.75,254.79
2019-09-20,SPY,272.0,267.76,254.9
2019-09-23,SPY,271.93,267.74,255.05
2019-09-24,SPY,269.8,267.68,255.2
2019-09-25,SPY,271.39,267.66,255.37
2019-09-26,SPY,270.83,267.67,255.55
2019-09-27,SPY,269.37,267.64,255.71
2019-09-30,SPY,270.62,267.65,255.88
2019-10-01,SPY,267.4,267.6,256.03
2019-10-02,SPY,262.68,267.4,256.18
2019-10-03,SPY,264.83,267.23,256.36
2019-10-04,SPY,268.41,267.15,256.56
2019-10-07,SPY,267.25,267.01,256.78
2019-10-08,SPY,263.1,266.8,256.99
2019-10-09,SPY,265.6,266.65,257.23
2019-10-10,SPY,267.4,266.6,257.52
2019-10-11,SPY,270.17,266.65,257.76
2019-10-14,SPY,269.87,266.74,257.99
2019-10-15,SPY,272.54,267.04,258.24
2019-10-16,SPY,272.1,267.25,258.48
2019-10-17,SPY,272.91,267.48,258.72
2019-10-18,SPY,271.71,267.59,258.98
2019-10-21,SPY,273.55,267.76,259.21
2019-10-22,SPY,272.66,267.99,259.43
2019-10-23,SPY,273.45,268.15,259.64
2019-10-24,SPY,273.9,268.47,259.85
2019-10-25,SPY,275.02,268.8,260.06
2019-10-28,SPY,276.57,269.09,260.28
2019-10-29,SPY,276.49,269.31,260.51
2019-10-30,SPY,277.34,269.6,260.72
2019-10-31,SPY,276.6,269.82,260.93
2019-11-01,SPY,279.16,270.09,261.15
2019-11-04,SPY,280.28,270.53,261.35
2019-11-05,SPY,279.97,270.9,261.57
2019-11-06,SPY,280.04,271.29,261.78
2019-11-07,SPY,281.02,271.67,262.0
2019-11-08,SPY,281.72,271.99,262.22
2019-11-11,SPY,281.18,272.31,262.44
2019-11-12,SPY,281.77,272.66,262.66
2019-11-13,SPY,281.86,272.96,262.87
2019-11-14,SPY,282.27,273.2,263.06
2019-11-15,SPY,284.32,273.48,263.27
2019-11-18,SPY,284.52,273.75,263.47
2019-11-19,SPY,284.44,274.03,263.67
2019-11-20,SPY,283.38,274.25,263.86
2019-11-21,SPY,282.93,274.44,264.06
2019-11-22,SPY,283.56,274.64,264.26
2019-11-25,SPY,285.76,274.91,264.47
2019-11-26,SPY,286.4,275.17,264.67
2019-11-27,SPY,287.68,275.46,264.87
2019-11-29,SPY,286.61,275.73,265.07
2019-12-02,SPY,284.18,275.97,265.24
2019-12-03,SPY,282.27,276.18,265.41
2019-12-04,SPY,284.01,276.46,265.57
2019-12-05,SPY,284.52,276.72,265.75
2019-12-06,SPY,287.12,277.05,265.93
2019-12-09,SPY,286.22,277.39,266.1
2019-12-10,SPY,285.9,277.69,266.28
2019-12-11,SPY,286.71,278.08,266.46
2019-12-12,SPY,289.18,278.61,266.65
2019-12-13,SPY,289.36,279.1,266.83
2019-12-16,SPY,291.35,279.56,267.03
2019-12-17,SPY,291.41,280.04,267.24
2019-12-18,SPY,291.43,280.61,267.45
2019-12-19,SPY,292.62,281.15,267.67
2019-12-20,SPY,293.91,281.68,267.91
2019-12-23,SPY,294.35,282.16,268.13
2019-12-24,SPY,294.36,282.65,268.34
2019-12-26,SPY,295.93,283.12,268.56
2019-12-27,SPY,295.86,283.6,268.77
2019-12-30,SPY,294.23,284.02,268.97
2019-12-31,SPY,294.94,284.49,269.17
2020-01-02,SPY,297.7,284.97,269.39
2020-01-03,SPY,295.44,285.42,269.59
2020-01-06,SPY,296.57,285.89,269.79
2020-01-07,SPY,295.74,286.32,270.01
2020-01-08,SPY,297.31,286.77,270.23
2020-01-09,SPY,299.33,287.23,270.46
2020-01-10,SPY,298.47,287.66,270.69
2020-01-13,SPY,300.52,288.13,270.92
2020-01-14,SPY,300.06,288.6,271.15
2020-01-15,SPY,300.74,289.03,271.36
2020-01-16,SPY,303.24,289.49,271.59
2020-01-17,SPY,304.19,289.97,271.81
2020-01-21,SPY,303.59,290.44,272.03
2020-01-22,SPY,303.63,290.9,272.25
2020-01-23,SPY,303.98,291.34,272.46
2020-01-24,SPY,301.27,291.74,272.67
2020-01-27,SPY,296.44,292.04,272.85
2020-01-28,SPY,299.55,292.39,273.05
2020-01-29,SPY,299.3,292.73,273.24
2020-01-30,SPY,300.27,293.05,273.43
2020-01-31,SPY,294.82,293.26,273.59
2020-02-03,SPY,297.01,293.51,273.77
2020-02-04,SPY,301.54,293.87,273.97
2020-02-05,SPY,305.02,294.31,274.18
2020-02-06,SPY,306.05,294.76,274.39
2020-02-07,SPY,304.42,295.14,274.59
2020-02-10,SPY,306.69,295.54,274.8
2020-02-11,SPY,307.22,295.93,275.02
2020-02-12,SPY,309.2,296.38,275.23
2020-02-13,SPY,308.87,296.88,275.45
2020-02-14,SPY,309.36,297.42,275.68
2020-02-18,SPY,308.57,297.91,275.91
2020-02-19,SPY,310.04,298.42,276.13
2020-02-20,SPY,308.77,298.85,276.35
2020-02-21,SPY,305.59,299.24,276.58
2020-02-24,SPY,295.45,299.43,276.76
2020-02-25,SPY,286.5,299.43,276.89
2020-02-26,SPY,285.45,299.35,277.02
2020-02-27,SPY,272.63,299.02,277.12
2020-02-28,SPY,271.48,298.62,277.19
2020-03-02,SPY,283.24,298.46,277.32
2020-03-03,SPY,275.13,298.13,277.4
2020-03-04,SPY,286.69,298.01,277.54
2020-03-05,SPY,277.16,297.68,277.64
2020-03-06,SPY,272.58,297.24,277.71
2020-03-09,SPY,251.29,296.38,277.68
2020-03-10,SPY,264.3,295.75,277.73
2020-03-11,SPY,251.41,294.86,277.71
2020-03-12,SPY,227.36,293.52,277.58
2020-03-13,SPY,246.79,292.56,277.55
2020-03-16,SPY,219.79,291.0,277.39
2020-03-17,SPY,231.66,289.73,277.31
2020-03-18,SPY,219.93,288.19,277.17
2020-03-19,SPY,220.39,286.69,277.0
2020-03-20,SPY,210.9,284.96,276.78
2020-03-23,SPY,205.5,283.08,276.52
2020-03-24,SPY,224.12,281.59,276.34
2020-03-25,SPY,227.48,280.13,276.17
2020-03-26,SPY,240.76,278.95,276.07
2020-03-27,SPY,233.59,277.6,275.94
2020-03-30,SPY,241.18,276.36,275.84
2020-03-31,SPY,237.58,275.03,275.72
2020-04-01,SPY,226.89,273.5,275.55
2020-04-02,SPY,232.12,272.07,275.39
2020-04-03,SPY,228.77,270.56,275.21
2020-04-06,SPY,244.14,269.42,275.09
2020-04-07,SPY,244.38,268.38,274.98
2020-04-08,SPY,252.59,267.44,274.91
2020-04-09,SPY,256.43,266.58,274.87
2020-04-13,SPY,254.09,265.66,274.82
2020-04-14,SPY,261.58,264.99,274.81
2020-04-15,SPY,256.03,264.17,274.76
2020-04-16,SPY,257.26,263.29,274.7
2020-04-17,SPY,264.21,262.47,274.68
2020-04-20,SPY,259.56,261.54,274.62
2020-04-21,SPY,251.68,260.49,274.52
2020-04-22,SPY,257.26,259.5,274.46
2020-04-23,SPY,257.24,258.5,274.4
2020-04-24,SPY,260.83,257.53,274.35
2020-04-27,SPY,264.59,256.65,274.31
2020-04-28,SPY,263.37,255.73,274.27
2020-04-29,SPY,270.27,254.96,274.25
2020-04-30,SPY,267.75,254.11,274.23
2020-05-01,SPY,260.66,253.15,274.18
2020-05-04,SPY,261.38,252.27,274.13
2020-05-05,SPY,263.8,251.64,274.1
2020-05-06,SPY,262.01,251.15,274.06
2020-05-07,SPY,265.17,250.74,274.03
2020-05-08,SPY,269.56,250.68,274.01
2020-05-11,SPY,269.61,250.64,273.99
2020-05-12,SPY,264.24,250.26,273.94
2020-05-13,SPY,259.57,249.95,273.87
2020-05-14,SPY,262.67,249.47,273.82
2020-05-15,SPY,263.88,249.2,273.79
2020-05-18,SPY,271.92,249.19,273.81
2020-05-19,SPY,269.12,249.55,273.83
2020-05-20,SPY,273.7,249.74,273.91
2020-05-21,SPY,271.81,250.14,273.96
2020-05-22,SPY,272.32,251.04,274.02
2020-05-26,SPY,275.68,251.62,274.06
2020-05-27,SPY,279.78,252.82,274.14
2020-05-28,SPY,279.26,253.77,274.23
2020-05-29,SPY,280.51,254.98,274.3
2020-06-01,SPY,281.64,256.21,274.42
2020-06-02,SPY,283.97,257.67,274.55
2020-06-03,SPY,287.75,259.32,274.68
2020-06-04,SPY,287.0,260.57,274.79
2020-06-05,SPY,294.35,261.91,274.94
2020-06-08,SPY,297.91,263.05,275.1
2020-06-09,SPY,295.69,264.3,275.26
2020-06-10,SPY,294.04,265.35,275.43
2020-06-11,SPY,277.09,266.14,275.51
2020-06-12,SPY,280.41,267.21,275.61
2020-06-15,SPY,283.02,268.23,275.72
2020-06-16,SPY,288.47,269.42,275.83
2020-06-17,SPY,287.27,270.29,275.94
2020-06-18,SPY,287.38,271.15,276.06
2020-06-19,SPY,285.74,271.81,276.15
2020-06-22,SPY,287.57,272.43,276.24
2020-06-23,SPY,288.9,273.13,276.33
2020-06-24,SPY,281.53,273.53,276.38
2020-06-25,SPY,284.55,274.1,276.45
2020-06-26,SPY,277.79,274.51,276.48
2020-06-29,SPY,281.87,274.86,276.52
2020-06-30,SPY,285.48,275.38,276.58
2020-07-01,SPY,287.48,276.1,276.66
2020-07-02,SPY,289.07,276.73,276.74
2020-07-06,SPY,293.53,277.46,276.84
2020-07-07,SPY,290.5,278.05,276.92
2020-07-08,SPY,292.72,278.62,277.03
2020-07-09,SPY,291.06,279.17,277.12
2020-07-10,SPY,294.03,279.64,277.24
2020-07-13,SPY,291.48,280.12,277.34
2020-07-14,SPY,295.26,280.81,277.47
2020-07-15,SPY,297.97,281.54,277.61
2020-07-16,SPY,296.99,282.21,277.74
2020-07-17,SPY,297.85,282.92,277.89
2020-07-20,SPY,300.26,283.62,278.08
2020-07-21,SPY,300.9,284.25,278.26
2020-07-22,SPY,302.61,284.91,278.43
2020-07-23,SPY,299.0,285.61,278.59
2020-07-24,SPY,297.07,286.36,278.76
2020-07-27,SPY,299.24,287.09,278.93
2020-07-28,SPY,297.34,287.76,279.08
2020-07-29,SPY,301.0,288.34,279.23
2020-07-30,SPY,299.92,288.96,279.38
2020-07-31,SPY,302.29,289.53,279.53
2020-08-03,SPY,304.4,290.18,279.69
2020-08-04,SPY,305.57,290.84,279.86
2020-08-05,SPY,307.47,291.48,280.04
2020-08-06,SPY,309.53,292.07,280.22
2020-08-07,SPY,309.75,292.68,280.4
2020-08-10,SPY,310.67,293.29,280.59
2020-08-11,SPY,308.11,293.82,280.76
2020-08-12,SPY,312.4,294.39,280.95
2020-08-13,SPY,311.84,294.87,281.12
2020-08-14,SPY,311.85,295.36,281.3
2020-08-17,SPY,312.84,295.73,281.48
2020-08-18,SPY,313.52,296.05,281.66
2020-08-19,SPY,312.21,296.38,281.83
2020-08-20,SPY,313.18,296.76,281.99
2020-08-21,SPY,314.29,297.5,282.16
2020-08-24,SPY,317.48,298.24,282.35
2020-08-25,SPY,318.59,298.96,282.54
2020-08-26,SPY,321.78,299.62,282.74
2020-08-27,SPY,322.49,300.33,282.94
2020-08-28,SPY,324.57,301.07,283.16
2020-08-31,SPY,323.39,301.82,283.37
2020-09-01,SPY,326.44,302.6,283.59
2020-09-02,SPY,331.16,303.45,283.82
2020-09-03,SPY,319.76,304.21,284.0
2020-09-04,SPY,317.15,304.86,284.16
2020-09-08,SPY,308.49,305.48,284.29
2020-09-09,SPY,314.58,306.13,284.44
2020-09-10,SPY,309.12,306.6,284.57
2020-09-11,SPY,309.28,307.04,284.69
2020-09-14,SPY,313.35,307.53,284.82
2020-09-15,SPY,314.93,307.95,284.96
2020-09-16,SPY,313.68,308.42,285.1
2020-09-17,SPY,310.92,308.78,285.23
2020-09-18,SPY,307.34,309.11,285.36
2020-09-21,SPY,303.92,309.3,285.45
2020-09-22,SPY,307.02,309.62,285.57
2020-09-23,SPY,299.9,309.71,285.63
2020-09-24,SPY,300.7,309.76,285.7
2020-09-25,SPY,305.56,309.93,285.8
2020-09-28,SPY,310.63,310.19,285.92
2020-09-29,SPY,308.94,310.36,286.02
2020-09-30,SPY,311.28,310.57,286.13
2020-10-01,SPY,313.28,310.78,286.24
2020-10-02,SPY,310.31,311.01,286.33
2020-10-05,SPY,315.81,311.39,286.46
2020-10-06,SPY,311.32,311.63,286.55
2020-10-07,SPY,316.74,312.02,286.66
2020-10-08,SPY,319.55,312.39,286.79
2020-10-09,SPY,322.4,312.84,286.93
2020-10-12,SPY,327.59,313.34,287.09
2020-10-13,SPY,325.45,313.76,287.24
2020-10-14,SPY,323.41,314.12,287.38
2020-10-15,SPY,323.01,314.43,287.52
2020-10-16,SPY,322.81,314.7,287.65
2020-10-19,SPY,317.9,314.86,287.76
2020-10-20,SPY,319.18,315.03,287.87
2020-10-21,SPY,318.57,315.24,287.99
2020-10-22,SPY,320.32,315.4,288.1
2020-10-23,SPY,321.41,315.59,288.21
2020-10-26,SPY,315.47,315.66,288.3
2020-10-27,SPY,314.38,315.69,288.37
2020-10-28,SPY,303.64,315.49,288.39
2020-10-29,SPY,306.72,315.38,288.42
2020-10-30,SPY,303.52,315.19,288.42
2020-11-02,SPY,306.93,315.04,288.43
2020-11-03,SPY,312.34,314.94,288.47
2020-11-04,SPY,319.33,314.96,288.55
2020-11-05,SPY,325.55,315.03,288.66
2020-11-06,SPY,325.48,315.09,288.78
2020-11-09,SPY,329.57,315.19,288.95
2020-11-10,SPY,329.09,315.3,289.09
2020-11-11,SPY,331.53,315.41,289.26
2020-11-12,SPY,328.31,315.35,289.4
2020-11-13,SPY,332.86,315.61,289.59
2020-11-16,SPY,337.01,316.01,289.79
2020-11-17,SPY,335.2,316.54,289.95
2020-11-18,SPY,331.17,316.87,290.09
2020-11-19,SPY,332.56,317.34,290.22
2020-11-20,SPY,330.28,317.76,290.35
2020-11-23,SPY,332.26,318.14,290.47
2020-11-24,SPY,337.62,318.6,290.63
2020-11-25,SPY,337.1,319.06,290.77
2020-11-27,SPY,338.04,319.61,290.91
2020-11-30,SPY,336.54,320.19,291.05
2020-12-01,SPY,340.22,320.92,291.21
2020-12-02,SPY,340.94,321.59,291.36
2020-12-03,SPY,340.84,322.41,291.52
2020-12-04,SPY,343.78,323.27,291.71
2020-12-07,SPY,343.07,324.03,291.95
2020-12-08,SPY,344.08,324.69,292.24
2020-12-09,SPY,340.99,325.34,292.52
2020-12-10,SPY,340.88,325.93,292.86
2020-12-11,SPY,340.48,326.47,293.2
2020-12-14,SPY,338.96,327.04,293.48
2020-12-15,SPY,343.54,327.6,293.82
2020-12-16,SPY,344.08,328.25,294.11
2020-12-17,SPY,346.0,328.84,294.45
2020-12-18,SPY,344.62,329.34,294.81
2020-12-21,SPY,343.39,329.76,295.27
2020-12-22,SPY,342.81,330.06,295.67
2020-12-23,SPY,343.12,330.42,296.13
2020-12-24,SPY,344.45,330.84,296.71
2020-12-28,SPY,347.41,331.33,297.21
2020-12-29,SPY,346.75,331.81,297.85
2020-12-30,SPY,347.24,332.39,298.43
2020-12-31,SPY,349.01,332.99,299.07
2021-01-04,SPY,344.26,333.5,299.69
2021-01-05,SPY,346.63,334.03,300.37
2021-01-06,SPY,348.7,334.58,301.09
2021-01-07,SPY,353.88,335.34,301.74
2021-01-08,SPY,355.9,336.17,302.38
2021-01-11,SPY,353.5,337.17,302.94
2021-01-12,SPY,353.57,338.11,303.54
2021-01-13,SPY,354.53,339.13,304.11
2021-01-14,SPY,353.28,340.06,304.69
2021-01-15,SPY,350.71,340.82,305.31
2021-01-19,SPY,353.46,341.5,305.91
2021-01-20,SPY,358.35,342.16,306.56
2021-01-21,SPY,358.68,342.82,307.13
2021-01-22,SPY,357.41,343.38,307.7
2021-01-25,SPY,358.82,343.98,308.23
2021-01-26,SPY,358.26,344.51,308.74
2021-01-27,SPY,349.5,344.93,309.22
2021-01-28,SPY,352.51,345.33,309.67
2021-01-29,SPY,345.45,345.5,310.12
2021-02-01,SPY,351.2,345.82,310.59
2021-02-02,SPY,356.17,346.32,311.05
2021-02-03,SPY,356.45,346.79,311.53
2021-02-04,SPY,360.5,347.4,312.07
2021-02-05,SPY,361.92,347.99,312.6
2021-02-08,SPY,364.53,348.53,313.13
2021-02-09,SPY,364.29,349.07,313.65
2021-02-10,SPY,364.13,349.6,314.15
2021-02-11,SPY,364.72,350.16,314.66
2021-02-12,SPY,366.52,350.69,315.14
2021-02-16,SPY,366.2,351.19,315.63
2021-02-17,SPY,366.29,351.7,316.16
2021-02-18,SPY,364.73,352.12,316.67
2021-02-19,SPY,364.08,352.54,317.18
2021-02-22,SPY,361.28,352.88,317.67
2021-02-23,SPY,361.72,353.3,318.16
2021-02-24,SPY,365.71,353.79,318.64
2021-02-25,SPY,356.9,354.12,319.07
2021-02-26,SPY,355.06,354.44,319.53
2021-03-01,SPY,363.66,354.85,320.05
2021-03-02,SPY,360.83,355.18,320.54
2021-03-03,SPY,356.05,355.38,321.0
2021-03-04,SPY,351.64,355.52,321.4
2021-03-05,SPY,358.11,355.82,321.84
2021-03-08,SPY,356.33,356.09,322.26
2021-03-09,SPY,361.41,356.45,322.7
2021-03-10,SPY,363.66,356.84,323.16
2021-03-11,SPY,367.35,357.24,323.62
2021-03-12,SPY,367.85,357.66,324.06
2021-03-15,SPY,370.04,358.11,324.51
2021-03-16,SPY,369.57,358.53,324.96
2021-03-17,SPY,370.83,359.06,325.4
2021-03-18,SPY,365.44,359.43,325.81
2021-03-19,SPY,364.76,359.75,326.2
2021-03-22,SPY,367.67,360.03,326.6
2021-03-23,SPY,364.78,360.21,326.95
2021-03-24,SPY,362.93,360.4,327.28
2021-03-25,SPY,364.97,360.62,327.62
2021-03-26,SPY,370.85,360.95,328.01
2021-03-29,SPY,370.66,361.3,328.48
2021-03-30,SPY,369.68,361.68,328.92
2021-03-31,SPY,371.18,362.03,329.36
2021-04-01,SPY,375.18,362.37,329.8
2021-04-05,SPY,380.57,362.81,330.26
2021-04-06,SPY,380.35,363.27,330.73
2021-04-07,SPY,380.79,363.71,331.2
2021-04-08,SPY,382.59,364.19,331.68
2021-04-09,SPY,385.37,364.91,332.16
2021-04-12,SPY,385.51,365.57,332.68
2021-04-13,SPY,386.66,366.39,333.19
2021-04-14,SPY,385.34,367.08,333.73
2021-04-15,SPY,389.48,367.74,334.27
